,brand,store,sido,gungu,address,phone
1703,cheogajip,신림점,서울시,관악구,서울시 관악구 신림동 96-87,02-872-6904
1704,cheogajip,개봉점,서울특별시,구로구,"서울특별시 구로구 고척로27길 58, 1층(개봉동)",02-2060-9253
1705,cheogajip,개봉2점,서울특별시,구로구,서울특별시 구로구 개봉동 357-22,02-2689-0900
1706,cheogajip,오류점,서울특별시,구로구,서울특별시 구로구 오류로 86,02-2066-1533
1707,cheogajip,가좌점,인천시,서구,인천시 서구 가좌동 142-45,032-582-0099
1708,cheogajip,신현점,인천시,서구,인천시 서구 신현동 279-5,032-578-7730
1709,cheogajip,청라점,인천,서구,인천 서구 연희동 763-19,032-566-9599
1710,cheogajip,하늘도시점,인천광역시,중구,"인천광역시 중구 은하수로 351, 2동 103호 (중산동, 우미린1차상가)",032-746-8990
1711,cheogajip,검암점,인천,서구,인천 서구 승학로 313-1,032-561-0702
1712,cheogajip,온수1점,인천,강화군,인천 강화군 길상면 온수길15,032-937-9392
1713,cheogajip,검단점,인천,서구,인천 서구 검단로 487번길 5,032-569-2848
1714,cheogajip,마전점,인천,서구,인천 서구 완정로 34번길 47,032-566-8295
1715,cheogajip,만수2점,인천,남동구,"인천 남동구 백범로 206번길 13(만수동 ,1층)",032-461-7735
1716,cheogajip,만수3점,인천광역시,남동구,인천광역시 남동구 만수6동 1026-1,032-467-1717
1717,cheogajip,주안4점,인천시,남구,인천시 남구 주안4동 414-32,032-433-2490
1718,cheogajip,주안점,인천,남구,인천 남구 주안8동 1528-14,032-431-2877
1719,cheogajip,구월3점,인천시,남동구,인천시 남동구 구월동 1359-20,032-766-9981
1720,cheogajip,연안점,인천,중구,인천 중구 항동7가 58-4 라이프상가 1-107,032-886-7851
1721,cheogajip,용현점,인천광역시,남구,인천광역시 남구 용현동 342-2,032-885-4229
1722,cheogajip,송림점,인천,동구,인천 동구 송림2동 55-1,032-773-3297
1723,cheogajip,인천논현점,인천광역시,남동구,인천광역시 남동구 논고개로 86,032-435-5599
1724,cheogajip,병방점,인천시,계양구,인천시 계양구 병방동 92-26,032-544-5592
1725,cheogajip,케이준 계양점,인천시,계양구,인천시 계양구 용종동 214-1,032-553-3927
1726,cheogajip,계산점,인천시,계양구,인천시 계양구 계수로1,032-551-0122
1727,cheogajip,효성점,인천시,계양구,인천시 계양구 효성동 192-1 (104호),032-553-9595
1728,cheogajip,산곡점,인천시,부평구,인천시 부평구 산곡동 317-116,032-524-8787
1729,cheogajip,구월점,인천,남동구,인천 남동구 구월동 1248-44,032-466-6222
1730,cheogajip,진두점,인천시,옹진군,인천시 옹진군 영흥면 내리 8-200,032-888-5534
1731,cheogajip,부개점,인천시,부평구,인천시 부평구 부개동 140-22,032-361-9951
1732,cheogajip,케이준 삼산점,인천시,부평구,인천시 부평구 삼산동440-1삼산타운 1단지 B상가103호,032-330-8600
1733,cheogajip,부평점,인천시,부평구,인천시 부평구 부평동 904-16,032-361-2555
1734,cheogajip,주안2점,인천광역시,남구,인천광역시 남구 주안2동 550-23,032-872-5028
1735,cheogajip,동수역점,인천시,부평구,인천시 부평구 경인로 887,032-519-0555
1736,cheogajip,연수점,인천,연수구,인천 연수구 연수동 497-7,032-818-2616
1737,cheogajip,옥련청학점,인천,연수구,인천 연수구 옥련동 367-7,032-831-8292
1738,cheogajip,수유화계점,서울시,강북구,서울시 강북구 노해로17길 51,02-991-8881
1739,cheogajip,광희점,서울특별시,중구,"서울특별시 중구 마른내로 163,1층(광희동1가)",02-3273-9991
1740,cheogajip,연희점,서울특별시,서대문구,서울특별시 서대문구 증가로 34(연희동),02-325-9090
1741,cheogajip,정릉점,서울특별시,성북구,서울특별시 성북구 보국문로75,02-909-5150
1742,cheogajip,서교점,서울특별시,마포구,"서울특별시 마포구 성미산로 12, 1층 D호(성산동)",02-3143-6623
1743,cheogajip,방학점,서울시,도봉구,서울시 도봉구 방학로 200-20,02-955-9696
1744,cheogajip,북가좌점,서울시,서대문구,서울시 서대문구 북가좌동 347-27,02-309-3430
1745,cheogajip,경희대점,서울특별시,동대문구,"서울특별시 동대문구 경희대로4길 79, 1층 105호 (이문동)",02-964-9292
1746,cheogajip,후암점,서울시,용산구,서울시 용산구 동자동 19-33,02-755-9595
1747,cheogajip,염리점,서울시,마포구,서울시 마포구 숭문4길 5,02-713-3340
1748,cheogajip,도화점,서울시,마포구,서울시 마포구 도화1동 25-4,02-702-6692
1749,cheogajip,이태원점,서울특별시,용산구,서울특별시 용산구 회나무로 28,02-797-7689
1750,cheogajip,응봉점,서울시,성동구,서울시 성동구 응봉동 193-118 1층,02-2293-3600
1751,cheogajip,역촌점,서울시,은평구,서울시 은평구 역촌동 34-1,02-384-8008
1752,cheogajip,우이점,서울시,강북구,서울시 강북구 우이동 72-65,02-902-1870
1753,cheogajip,번동점,서울특별시,강북구,서울특별시 강북구 번동 411-17,02-994-3232
1754,cheogajip,창동점,서울특별시,도봉구,서울특별시 도봉구 창동 804 대우APT 상가,02-995-6481
1755,cheogajip,쌍문점,서울시,도봉구,서울시 도봉구 시루봉로2길 66 1층 102호,02-900-3301
1756,cheogajip,녹천점,서울특별시,도봉구,서울특별시 도봉구 창동 38-1 주공17단지상가 101,02-995-4236
1757,cheogajip,월계미성점,서울시,노원구,서울시 노원구 월계동 17 미성상가 103,02-975-8892
1758,cheogajip,중곡점,서울시,광진구,서울시 광진구 중곡동 79-10,02-446-7831
1759,cheogajip,면목점,서울시,중랑구,서울시 중랑구 면목동 657-56,02-495-4716
1760,cheogajip,신내점,서울시,중랑구,서울시 중랑구 신내동 472-3,02-435-8438
1761,cheogajip,공릉2점,서울특별시,노원구,서울특별시 노원구 공릉동 708 공릉 2단지 상가,02-948-7733
1762,cheogajip,중계점,서울시,노원구,서울시 노원구 중계동 503 중계그린상가 B-107,02-971-4444
1763,cheogajip,수락산점,서울시,노원구,서울시 노원구 상계동 1110-6,02-936-4994
1764,cheogajip,칠금봉방점,충북,충주시,충북 충주시 연수동 1245,043-853-9288
1765,cheogajip,이류점,충북,충주시,충북 충주시 대소원면 대소원1길 21,043-851-9289
1766,cheogajip,용산점,충북,충주시,충북 충주시 용정2길 39-1(성남동),043-844-9292
1767,cheogajip,연수점,충북,충주시,충북 충주시 금릉동 708-2,043-845-9201
1768,cheogajip,수안보점,충북,충주시,충북 충주시 수안보면 장터1길 19,043-848-7278
1769,cheogajip,금가점,충북,충주시,충북 충주시 금가면 강수로 335,043-853-9191
1770,cheogajip,음성점,충청북도,음성군,충청북도 음성군 음성읍 시장로 43 ,043-872-1138
1771,cheogajip,괴산점,충청북도,괴산군,충청북도 괴산군 괴산읍 동부리 627-20,043-833-9959
1772,cheogajip,가경점,충북,청주시,충북 청주시 가경동1137번지,043-232-9999
1773,cheogajip,봉명점,충청북도,청주시,충청북도 청주시 흥덕구 봉명로149번길 6,043-265-9993
1774,cheogajip,감곡점,충청북도,음성군,충청북도 음성군 감곡면 장감로 189,043-881-5538
1775,cheogajip,진천점,충청북도,진천군,충청북도 진천군 진천읍 문화2길 12,043-534-8292
1776,cheogajip,복대점,충청북도,청주시,충청북도 청주시 흥덕구 성봉로 267 ,043-236-1717
1777,cheogajip,충북덕산점,충청북도,진천군,충청북도 진천군 덕산면 초금로 757-2,043-536-3521
1778,cheogajip,옥천점,충청북도,옥천군,충청북도 옥천군 옥천읍 금장로 113,043-733-1725
1779,cheogajip,배방점,충청남도,아산시,충청남도 아산시 배방읍 배방로173번길 20-18,041-541-3092
1780,cheogajip,동문점,충청남도,서산시,충청남도 서산시 한마음2로 49,041-665-9777
1781,cheogajip,석문점,충청남도,당진시,충청남도 당진시 석문면 해명4로3길 34,041-356-9700
1782,cheogajip,한진포구점,충청남도,당진시,충청남도 당진시 송악읍 한진포구길 27 ,041-358-0421
1783,cheogajip,예산덕산점,충청남도,예산군,충청남도 예산군 덕산면 봉운로 21,041-337-5311
1784,cheogajip,대천동점,충청남도,보령시,충청남도 보령시 남대천로 73 ,041-934-9294
1785,cheogajip,신평점,충청남도,당진시,충청남도 당진시 신평면 신평로 820,041-362-9233
1786,cheogajip,온천1동점,충청남도,아산시,충청남도 아산시 번영로 71,041-546-1077
1787,cheogajip,논산점,충청남도,논산시,충청남도 논산시 부창로100번길 13-19,041-736-6262
1788,cheogajip,서천점,충청남도,서천군,충청남도 서천군 서천읍 충절로29번길 18,041-953-9259
1789,cheogajip,방축점,충청남도,아산시,충청남도 아산시 온천대로 1333번길 15,041-549-0662
1790,cheogajip,당진1점,충청남도,당진시,충청남도 당진시 밤절로 103,041-357-9205
1791,cheogajip,안면점,충청남도,태안군,충청남도 태안군 안면읍 장터로 140-1,041-674-0097
1792,cheogajip,금산점,충청남도,금산군,충청남도 금산군 금산읍 금산로 1465,041-753-4808
1793,cheogajip,부여점,충청남도,부여군,충청남도 부여군 부여읍 석탑로 3 ,041-832-6979
1794,cheogajip,모종점,충청남도,아산시,충청남도 아산시 모종동 577-13 ,041-544-3910
1795,cheogajip,천북점,충청남도,보령시,충청남도 보령시 천북면 하궁길 10,041-641-2461
1796,cheogajip,해미점,충청남도,서산시,충청남도 서산시 해미면 남문1로 47 ,041-688-6662
1797,cheogajip,원북점,충청남도,태안군,충청남도 태안군 원북면 원이로 841-4 ,041-672-3599
1798,cheogajip,두정역점,충청남도,천안시,충청남도 천안시 서북구 두정역서1길 4-12 다온빌리지 1층상가,041-566-1111
1799,cheogajip,장재점,충청남도,아산시,충청남도 아산시 배방읍 연화로 36 연화마을8단지 상가2동 104호,041-534-5592
1800,cheogajip,성거점,충청남도,천안시,충청남도 천안시 서북구 성거읍 송남리 585,041-522-0550
1801,cheogajip,초원점,충청남도,아산시,충청남도 아산시 음봉면 음봉로681번길 24 초원아파트109-101호 ,041-531-9295
1802,cheogajip,신방점,충청남도,천안시,충청남도 천안시 동남구 수곡2길 5,041-575-6236
1803,cheogajip,입장점,충청남도,천안시,충청남도 천안시 서북구 입장면 입장로 121 초원상가6-103호,041-584-5694
1804,cheogajip,쌍용봉명점,충청남도,천안시,충청남도 천안시 서북구 봉서5길 18,041-579-9990
1805,cheogajip,백석점,충청남도,천안시,충청남도 천안시 서북구 백석4길 12,041-523-9288
1806,cheogajip,나사렛대점,충청남도,천안시,충청남도 천안시 서북구 월봉4로 140-16 월봉태영아파트상가 107호,041-571-9292
1807,cheogajip,성환점,충청남도,천안시,충청남도 천안시 서북구 성환읍 성환중앙로 47,041-581-9369
1808,cheogajip,직산점,충청남도,천안시,충청남도 천안시 서북구 성거읍 봉주로 111,041-583-6161
1809,cheogajip,차암공단점,충청남도,천안시,충청남도 천안시 서북구 직산읍 2공단5로 169 대림상가 105호 ,041-621-9292
1810,cheogajip,두정1점,충청남도,천안시,충청남도 천안시 서북구 늘푸른5길 22 골드프라자 110호,041-551-3392
1811,cheogajip,성정점,충청남도,천안시,충청남도 천안시 서북구 서부16길14,041-575-5457
1812,cheogajip,신부점,충청남도,천안시,충청남도 천안시 동남구 터미널2로 32 (신부동729번지),041-563-9292
1813,cheogajip,조촌점,전북,군산시,전북 군산시 조촌로 68 (조촌동),063-451-7666
1814,cheogajip,정읍수성점,전북,정읍시,전북 정읍시  중앙로95(수성동),063-535-3773
1815,cheogajip,익산영등점,전북,익산시,전북 익산시 고봉로22길 31 (영등동),063-852-9982
1816,cheogajip,수송점,전북,군산시,전북 군산시 월명로 305(수송동),063-466-7666
1817,cheogajip,산북소룡점,전북,군산시,전북 군산시 칠성안1길 17(산북동 104호),063-471-9282
1818,cheogajip,미룡점,전북,군산시,전북 군산시 미제1길 6(미룡동),063-462-9299
1819,cheogajip,만경점,전북,김제시,전북 김제시 만경읍 만경로 804,063-545-3286
1820,cheogajip,나운지곡점,전북,군산시,전북 군산시 신평길 33-2(지곡동),063-463-9285
1821,cheogajip,나운1점,전북,군산시,전북 군산시 상나운로 86(나운동),063-463-8292
1822,cheogajip,김제점,전북,김제시,전북 김제시 동서로 133(요촌동),063-542-8292
1823,cheogajip,김제신풍점,전북,김제시,전북 김제시 검산택지5길 21-7(검산동),063-544-9282
1824,cheogajip,해남화원점,전남,해남군,전남 해남군 화원면 금평리 236-3,061-532-1353
1825,cheogajip,해남점,전남,해남군,전남 해남군 해남읍 해남로 4,061-533-3133
1826,cheogajip,한라삼호점,전남,영암군,전남 영암군 삼호읍 신항로 80(2층),061-462-6636
1827,cheogajip,하당점,전남,목포시,전남 목포시 하당로30번길 12(상동),061-284-2004
1828,cheogajip,퀸스빌점,전남,영암군,전남 영암군 삼호읍 삼호중앙로 129 (퀸스빌2차아파트 상가 101동 102호),061-462-9289
1829,cheogajip,창평점,전남,담양군,전남 담양군 창평면 의병로 137,061-383-7900
1830,cheogajip,진도점,전남,진도군,전남 진도군 진도읍 남동리 쌍정2길 30,061-542-3939
1831,cheogajip,중동점,전남,광양시,전남 광양시 진등길 10(중동),061-793-8599
1832,cheogajip,용해점,전남,목포시,전남 목포시 용당로 271-1(용해동),061-277-3168
1833,cheogajip,압해도점,전남,신안군,전남 신안군 압해면 압해로 889,061-271-1618
1834,cheogajip,안좌도점,전남,신안군,"전남 신안군 안좌면 김환기길 1-2,1층",061-261-8855
1835,cheogajip,신안인스빌점,전남,목포시,"전남 목포시 삼학로 363, 상가동 113호(용해동)",061-277-9282
1836,cheogajip,순천대학점,전남,순천시,"전남 순천시 중앙로 270,1층(석현동)",061-751-2651
1837,cheogajip,송지점,전남,해남군,전남 해남군 송지면 산정1길 92,061-535-5554
1838,cheogajip,서면용당점,전남,순천시,전남 순천시 서면 강청길 88(1층),061-753-8295
1839,cheogajip,상동점,전남,목포시,전남 목포시 상리로1번길 16(상동),061-274-3999
1840,cheogajip,산정점,전남,목포시,전남 목포시 고하대로 656(산정동),061-278-0090
1841,cheogajip,법성점,전남,영광군,전남 영광군 법성면  연우로4(법성리),061-356-8185
1842,cheogajip,미평점,전남,여수시,전남 여수시 미평로 52 1층(미평동),061-651-9166
1843,cheogajip,문수점,전남,여수시,전남 여수시 문수로 72(문수동),061-651-3886
1844,cheogajip,동정점,전남,여수시,전남 여수시 하멜로 18(고소동),061-654-9292
1845,cheogajip,돌산점,전남,여수시,전남 여수시 돌산읍 강남8길 30(돌산1차청솔아파트 상가동 102호),061-644-2777
1846,cheogajip,도초비금점,전남,신안군,전남 신안군 도초면 불섬길 85-12,061-275-6622
1847,cheogajip,덕양점,전남,여수시,전남 여수시 소라면 주삼덕양로 3,061-683-8352
1848,cheogajip,대불점,전남,영암군,전남 영암군 삼호읍 대불주거1로5길 17,061-462-0092
1849,cheogajip,남창점,전남,해남군,전남 해남군 북평면 볼무당길 5,061-533-0805
1850,cheogajip,남악점,전남,무안군,"전남 무안군 삼향읍 남악5로46번길 22, 111호(황금먹거리장터)",061-984-8292
1851,cheogajip,국동점,전남,여수시,전남 여수시 국동 994-3,061-642-5272
1852,cheogajip,광영점,전남,광양시,전남 광양시 광영로 97(광영동),061-794-9982
1853,cheogajip,광양점,전남,광양시,전남 광양시 광양읍 호북길22,061-762-8154
1854,cheogajip,곡성점,전남,곡성군,전남 곡성군 곡성읍 중앙로 141,061-363-7870
1855,cheogajip,강진점,전남,강진군,전남 강진군 강진읍 영랑로3길 10,061-434-7722
1856,cheogajip,매곡월드점,울산광역시,북구,"울산광역시 북구 매산로 35, 101호(매곡동, 매곡동월드프라자)",052-298-3005
1857,cheogajip,천곡점,울산광역시,북구,"울산광역시 북구 관문길 6-1, 지상1층(천곡동)",052-292-9298
1858,cheogajip,쌍용아진점,울산광역시,북구,울산광역시 북구 신답로40,052-282-9255
1859,cheogajip,서동점,울산광역시,중구,울산광역시 중구 북부순환도로 879 (서동),052-293-9222
1860,cheogajip,반구점,울산,중구,울산 중구 화합로 395(반구동),052-285-0272
1861,cheogajip,태화점,울산,중구,울산 중구 신기2길 4(태화동),052-245-1220
1862,cheogajip,다운점,울산광역시,중구,"울산광역시 중구 다운로 29, 1층(다운동)",052-222-5656
1863,cheogajip,옥동점,울산광역시,남구,울산광역시 남구 문수로 369번길 10-1(옥동),052-269-9293
1864,cheogajip,명촌점,울산광역시,북구,"울산광역시 북구 명촌로 81, 1층(명촌동)",052-289-1400
1865,cheogajip,양정점,울산광역시,북구,"울산광역시 북구 염포로 555(양정동,1층)",052-287-9236
1866,cheogajip,남목점,울산,동구,울산 동구 미포2길 50(동부동),052-235-9446
1867,cheogajip,전하1호점,울산광역시,동구,"울산광역시 동구 전하로 8, 1층(전하동",052-234-3467
1868,cheogajip,일산점,울산광역시,동구,울산광역시 동구 방어진순환도로 709(일산동),052-235-3133
1869,cheogajip,방어진점,울산광역시,동구,울산광역시 동구 동진2길 17(방어동),052-201-9338
1870,cheogajip,삼산점,울산,남구,"울산 남구 화합로 178, 1층 (삼산동)",052-260-8293
1871,cheogajip,달동점,울산,남구,울산 남구 삼산로 254번길 23,052-257-7111
1872,cheogajip,신정1호점,울산광역시,남구,울산광역시 남구 월평로 69(신정동),052-261-0321
1873,cheogajip,야음점,울산,남구,울산 남구 야음동 459-52,052-267-9292
1874,cheogajip,덕하점,울산광역시,울주군,울산광역시 울주군 청량면 삼정로 769,052-268-7943
1875,cheogajip,덕신점,울산광역시,울주군,"울산광역시 울주군 온산읍 신온8길 18, 1층 102호",052-238-1882
1876,cheogajip,나사리점,울산광역시,울주군,울산광역시 울주군 서생면 나사해안길 61-1,052-238-3355
1877,cheogajip,훼미리점,울산,울주군,울산 울주군 상북면 궁근정리 846-14 진우훼미리상가 102,052-264-5848
1878,cheogajip,언양점,울산,울주군,울산 울주군 언양읍 남문길 14,052-263-9222
1879,cheogajip,전동점,세종특별자치시,전동면,세종특별자치시 전동면 운주산로 346,044-858-8883
1880,cheogajip,남산점,부산,금정구,부산 금정구 남산동 27-50,051-515-9996
1881,cheogajip,부산외대점,부산광역시,금정구,부산광역시 금정구 남산로 2-1(남산동),051-517-9989
1882,cheogajip,길천점,부산,기장군,부산 기장군 장안읍 길천리 224-5,051-727-3097
1883,cheogajip,좌천점,부산,기장군,부산 기장군 장안읍 좌천리 202-6,051-727-0807
1884,cheogajip,일광점,부산광역시,기장군,부산광역시 기장군 일광면 삼성리 33-1,051-722-1515
1885,cheogajip,기장점,부산광역시,기장군,부산광역시 기장군 기장읍 차성로 288번길 66,051-721-5577
1886,cheogajip,서동점,부산,금정구,부산 금정구 서동 205-13,051-531-2557
1887,cheogajip,명장점,부산광역시,동래구,"부산광역시 동래구 반송로 339번길 8, 1동 101호(명장동,협진태양아파트상가)",051-522-9285
1888,cheogajip,강동점,부산,강서구,부산 강서구 강동동 112-4,051-971-1244
1889,cheogajip,공항점,부산,강서구,부산 강서구 공항진입로42번길,051-971-9282
1890,cheogajip,스마트W개금점,부산광역시,부산진구,"부산광역시 부산진구 가야대로 411, 1층 105호(개금동,개금역스마트더블유)",051-893-1116
1891,cheogajip,개금엘지점,부산광역시,부산진구,"부산광역시 부산진구 백양대로 309(개금동,(1층))",051-896-4480
1892,cheogajip,개금주공점,부산광역시,부산진구,"부산광역시 부산진구 백양대로 136번길 37-9,1층(당감동,당평교회)",051-891-2577
1893,cheogajip,금곡점,부산광역시,북구,부산광역시 북구 금곡대로 470번길35,051-361-4148
1894,cheogajip,화명점,부산,북구,부산 북구 화명1동 1130-9,051-341-3392
1895,cheogajip,구포1호점,부산광역시,북구,부산광역시 북구 구포시장길 44(구포동),051-337-7377
1896,cheogajip,구포3호점,부산광역시,북구,부산광역시 북구 시랑로 72-1(구포동),051-336-1244
1897,cheogajip,덕천점,부산,북구,부산 북구 덕천동 의성로 115번길 3,051-338-9977
1898,cheogajip,만덕점,부산,북구,부산 북구 만덕2로 32(만덕동),051-331-5877
1899,cheogajip,온천장점,부산광역시,동래구,부산광역시 동래구 금강로 90(온천동),051-556-9233
1900,cheogajip,장전점,부산광역시,금정구,부산광역시 금정구 금정로 149번길 8(장전동),051-583-6262
1901,cheogajip,미남점,부산광역시,동래구,"부산광역시 동래구 여고북로 109 (온천동,1층)",051-503-8292
1902,cheogajip,사직1호점,부산광역시,동래구,"부산광역시 동래구 사직북로57번 가길 6, 1층(사직동)",051-507-8081
1903,cheogajip,사직운동장점,부산광역시,동래구,"부산광역시 동래구 여고로 7, 1층(사직동)",051-505-9283
1904,cheogajip,거제점,부산,연제구,부산 연제구 아시아드대로 46번길 7(거제동),051-502-9943
1905,cheogajip,연산1호점,부산광역시,연제구,부산광역시 연제구 쌍미천로 126(연산동),051-851-1253
1906,cheogajip,망미배산점,부산,수영구,부산 수영구 연수로263번길 4,051-751-0026
1907,cheogajip,전포점,부산,부산진구,부산 부산진구 전포동 전포대로294,051-804-9280
1908,cheogajip,문현2호점,부산광역시,남구,부산광역시 남구 전포대로 77번길 9-2(문현동),051-631-2568
1909,cheogajip,문현점,부산,남구,부산 남구 문현동 351-6,051-635-9294
1910,cheogajip,감만점,부산광역시,남구,부산광역시 남구 신선로 313-1,051-631-9288
1911,cheogajip,대연점,부산광역시,남구,부산광역시 남구 석포로 79(대연동),051-622-9254
1912,cheogajip,용호시장점,부산광역시,남구,"부산광역시 남구 용호로 190, 1층(용호동)",051-623-0202
1913,cheogajip,용호점,부산광역시,남구,부산광역시 남구 동명로 121(용호동),051-611-9201
1914,cheogajip,대연1호점,부산,남구,부산 남구 대연동 290-11,051-625-1331
1915,cheogajip,남천점,부산광역시,수영구,"부산광역시 수영구 남천동로 7, 1층(남천동,장우빌딩)",051-624-9282
1916,cheogajip,광안점,부산,수영구,부산 수영구 광안동  537-2 ,051-757-7781
1917,cheogajip,송정점,부산,해운대구,부산 해운대구 송정동 200-19,051-704-7977
1918,cheogajip,신도시2호점,부산,해운대구,부산 해운대구 좌동 1288 대동타운분산상가 203,051-701-3331
1919,cheogajip,수영점,부산광역시,수영구,부산광역시 수영구 수영로 725번길 14(수영동),051-757-4004
1920,cheogajip,망미점,부산광역시,수영구,부산광역시 수영구 망미번영로 79 (망미동),051-758-7747
1921,cheogajip,반여2동점,부산광역시,해운대구,"부산광역시 해운대구 해운대로 61번길 98-1, 1층 (반여동)",051-782-3392
1922,cheogajip,반여점,부산광역시,해운대구,부산광역시 해운대구 반여로 167번길 70(반여동),051-524-0238
1923,cheogajip,안락점,부산광역시,동래구,부산광역시 동래구 충렬대로 428번길 50(안락동),051-525-1105
1924,cheogajip,학장점,부산,사상구,부산 사상구 학장동 574-111 삼성아파트상가 1-102,051-316-1999
1925,cheogajip,하단1호점,부산광역시,사하구,"부산광역시 사하구 하신번영로 360(하단동, 1층 우측)",051-293-9266
1926,cheogajip,장림점,부산,사하구,부산 사하구 장림동 604-209,051-264-5959
1927,cheogajip,다대자유점,부산광역시,사하구,"부산광역시 사하구 다대로 617, 상가동 102호(다대동, 자유아파트)",051-261-9955
1928,cheogajip,다대점,부산광역시,사하구,부산광역시 사하구 다대로 397(다대동),051-263-5567
1929,cheogajip,신평점,부산광역시,사하구,부산광역시 사하구 다대로 136번길 3 (신평동),051-206-1097
1930,cheogajip,당리점,부산,사하구,부산 사하구 당리동 324-27,051-294-8292
1931,cheogajip,괴정1호점,부산,사하구,부산 사하구 까치고개로 10(괴정동),051-207-7227
1932,cheogajip,동해점,부산,서구,부산 서구 남부민동 33-6 흥아맨션 307호,051-255-8228
1933,cheogajip,감천점,부산광역시,사하구,"부산광역시 사하구 감천로 111, 1층(감천동)",051-201-1235
1934,cheogajip,동삼점,부산광역시,영도구,부산광역시 영도구 동삼북로20,051-405-7787
1935,cheogajip,청학점,부산광역시,영도구,"부산광역시 영도구 청학로 32, 4층 2호(청학동)",051-413-4423
1936,cheogajip,동구청점,부산광역시,동구,부산광역시 동구 수정로 18(수정동),051-441-9985
1937,cheogajip,범천점,부산광역시,부산진구,"부산광역시 부산진구 가야대로 702, 101동 103호(범천동, 서면 e-편한세상상가)",051-803-1992
1938,cheogajip,주례점,부산,사상구,부산 사상구 가야대로 306번길 69(주례동),051-315-9292
1939,cheogajip,가야점,부산광역시,부산진구,부산광역시 부산진구 가야대로 631-1,051-891-0787
1940,cheogajip,당감1호점,부산광역시,부산진구,부산광역시 부산진구 백양순환로 105(부암동),051-894-3999
1941,cheogajip,부암점,부산광역시,부산진구,"부산광역시 부산진구 시민공원로 19번길 38-6(부암동,1층)",051-806-6266
1942,cheogajip,시민공원점,부산광역시,부산진구,"부산광역시 부산진구 범양로 113, 1층(양정동)",051-865-9246
1943,cheogajip,한남대점,대전,대덕구,대전 대덕구 한남로 28,042-624-9100
1944,cheogajip,어은점,대전,유성구,대전 유성구 어은로48번길 9-5,042-861-9255
1945,cheogajip,신탄로하스점,대전,대덕구,대전 대덕구 대덕대로 1583,042-936-2000
1946,cheogajip,도안목원대점,대전,유성구,대전 유성구 원신흥남로 58,042-826-4492
1947,cheogajip,비래가양점,대전,대덕구,대전 대덕구 우암로 412,042-621-9982
1948,cheogajip,부사점,대전,중구,대전 중구 대종로316번길 2,042-253-3588
1949,cheogajip,둔산녹원점,대전,서구,대전 서구 계룡로491번길 28,042-487-2955
1950,cheogajip,둔산타임월드점,대전,서구,대전 서구 갈마역로 10,042-471-6656
1951,cheogajip,전민점,대전,유성구,대전 유성구 전민로38번길 33,042-861-9005
1952,cheogajip,도마점,대전,서구,대전 서구 도솔로 137,042-528-9238
1953,cheogajip,성남점,대전,동구,대전 동구 성남로 28,042-673-9044
1954,cheogajip,둔산1점,대전,서구,대전 서구 둔산북로 175,042-482-7979
1955,cheogajip,중리점,대전,대덕구,대전 대덕구 중리남로 48,042-622-9266
1956,cheogajip,송촌2점,대전,대덕구,대전 대덕구 동춘당로54번길 40-6,042-622-9233
1957,cheogajip,갈마점,대전,서구,대전 서구 갈마중로7번길 29,042-525-5163
1958,cheogajip,신인점,대전,동구,대전 동구 계족로 87,042-283-4338
1959,cheogajip,신탄1점,대전,대덕구,대전 대덕구 덕암로 222,042-933-1212
1960,cheogajip,용운점,대전,동구,대전 동구 용운로147번길 123,042-284-8266
1961,cheogajip,관저1점,대전,서구,대전 서구 도안남로 148,042-545-3392
1962,cheogajip,한밭점,대전,중구,대전 중구 보문산로 31,042-585-1188
1963,cheogajip,태평점,대전,중구,대전 중구 수침로55번길 7,042-525-6720
1964,cheogajip,용두점,대전광역시,중구,대전광역시 중구 중앙로 13번길 63,042-256-9595
1965,cheogajip,목동점,대전광역시,중구,대전광역시 중구 목중로19번길 7,042-222-2092
1966,cheogajip,송촌1점,대전광역시,대덕구,대전광역시 대덕구 계족로690번길 21 선비마을1단지상가 104,042-672-9911
1967,cheogajip,장대점,대전,유성구,대전 유성구 문화원로 13,042-822-8892
1968,cheogajip,월평1점,대전광역시,서구,대전광역시 서구 월평새뜸로8번길 50,042-485-0145
1969,cheogajip,괴정점,대전광역시,서구,대전광역시 서구 도산로369번길 91,042-536-0124
1970,cheogajip,산호점,대전광역시,서구,대전광역시 서구 계룡로571번길 65 상가 103호,042-488-2285
1971,cheogajip,하남점,광주광역시,광산구,광주광역시 광산구 월곡반월로 28(월곡동 1동),062-951-5912
1972,cheogajip,주월점,광주,남구,광주 남구 서문대로 749번길 15-1(주월동),062-673-7334
1973,cheogajip,운암동림점,광주,북구,광주 북구 운암1동 930-8,062-531-4898
1974,cheogajip,양산첨단2점,광주광역시,북구,광주광역시 북구 임방울대로1041번길 24(용두동 1층),062-574-8292
1975,cheogajip,송하풍암점,광주,남구,광주 남구 송하동 258-7,062-676-9252
1976,cheogajip,송정점,광주광역시,광산구,"광주광역시 광산구 송도로 319, 1층(송정동)",062-941-9979
1977,cheogajip,문흥1점,광주,북구,광주 북구 대천로 139번길 8-7(문흥동),062-267-8511
1978,cheogajip,두암타운점,광주,동구,광주 동구 산수동 밤실로 147 (두암타운상가 105호),062-261-2962
1979,cheogajip,영주1호점,경북,영주시,경북 영주시 대학로 261번길 36(가흥동),054-631-7711
